customerID,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Churn
7162-WPHPM,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,0
1599-MMYRQ,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,0
8821-KVZKQ,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,0
1496-GGSUK,No,No phone service,DSL,No,No,No,No,No,No,1
6434-TTGJP,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,0
0042-JVWOJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
0130-SXOUN,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,0
2575-GFSOE,Yes,No,Fiber optic,No,No,No,No,No,No,1
2330-PQGDQ,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,0
1452-UZOSF,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,0
2097-YVPKN,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
2842-JTCCU,Yes,No,DSL,No,No,No,No,No,No,1
8597-CTXVJ,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,0
6631-HMANX,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,0
9962-BFPDU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
3296-SILRA,Yes,No,Fiber optic,No,Yes,No,No,No,No,1
9681-OXGVC,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1
6394-HHHZM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
5995-LFTLE,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
5180-UCIIQ,No,No phone service,DSL,Yes,No,No,No,No,Yes,1
1932-UEDCX,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,0
7153-OANIO,Yes,No,Fiber optic,No,No,No,No,No,No,1
5188-HGMLP,Yes,Yes,Fiber optic,No,No,No,No,No,No,0
0665-XHDJU,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,0
6521-YYTYI,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,1
8878-HMWBV,Yes,No,DSL,No,No,Yes,No,No,No,1
8265-HKSOW,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,0
3544-FBCAS,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,0
5331-RGMTT,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0
4759-PXTAN,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,0
7054-DMVAS,Yes,No,DSL,Yes,Yes,No,No,Yes,No,0
3428-MMGUB,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,0
6549-BTYPG,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,0
7823-JSOAG,Yes,Yes,Fiber optic,No,No,No,No,No,No,0
3705-RHRFR,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,0
9374-YOLBJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
9074-KGVOX,No,No phone service,DSL,Yes,No,No,No,Yes,No,0
6128-DAFVY,No,No phone service,DSL,No,No,No,No,Yes,Yes,0
9933-QRGTX,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,0
4476-OSWTN,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,0
3751-KTZEL,No,No phone service,DSL,No,No,No,No,No,Yes,1
1977-STDKI,Yes,No,Fiber optic,No,Yes,No,No,No,No,1
5066-GFJMM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
2661-GKBTK,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,0
0458-HEUZG,No,No phone service,DSL,No,No,Yes,Yes,No,No,0
7268-WNTCP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
0824-VWDPO,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,0
8409-WQJUX,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,0
2578-JQPHZ,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,0
3278-FSIXX,Yes,No,DSL,No,No,No,No,No,No,0
5813-UECBU,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,1
0328-GRPMV,Yes,No,Fiber optic,No,No,No,No,No,No,1
9746-UGFAC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
2946-KIQSP,No,No phone service,DSL,No,No,Yes,Yes,No,No,0
0625-AFOHS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
6726-WEXXK,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,0
4636-OLWOE,Yes,No,DSL,No,Yes,Yes,Yes,No,No,0
4342-HENTK,Yes,No,Fiber optic,No,No,No,No,No,No,1
4685-ERGHK,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,0
0885-HMGPY,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,0
5003-OKNNK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
4195-SMMNX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
7208-PSIHR,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,0
4012-ZTHBR,Yes,No,DSL,No,No,No,No,No,No,0
0489-WMEMG,Yes,No,DSL,No,No,No,Yes,No,No,0
7435-ZNUYY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
1354-YZFNB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
6956-SMUCM,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,1
2985-FMWYF,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,0
2812-ENYMO,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,0
2717-HVIZY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
3223-WZWJM,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,1
3422-GALYP,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,0
9053-JZFKV,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,1
2530-ENDWQ,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,1
2890-WFBHU,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,0
0327-WFZSY,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0
7977-HXJKU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
6615-ZGEDR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
7033-CLAMM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
4023-RTIQM,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,0
0864-FVJNJ,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0
7356-IWLFW,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,0
9541-PWTWO,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,0
3967-VQOGC,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
7872-RDDLZ,Yes,Yes,DSL,No,Yes,No,No,No,No,0
9250-WYPLL,Yes,Yes,Fiber optic,No,No,No,No,No,No,1
6308-CQRBU,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0
2754-XBHTB,Yes,No,Fiber optic,No,No,No,No,Yes,No,1
1597-LHYNC,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,1
0186-CAERR,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0
3043-SUDUA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
5442-BHQNG,Yes,No,Fiber optic,No,No,No,No,No,No,0
2169-RRLFW,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
5872-OEQNH,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,0
3162-KKZXO,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0
7055-VKGDA,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,1
0754-UKWQP,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,1
8873-GLDMH,Yes,Yes,Fiber optic,No,No,No,No,No,No,0
5696-JVVQY,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,0
8946-BFWSG,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
7493-TPUWZ,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,1
0547-HURJB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
8904-OPDCK,No,No phone service,DSL,No,No,No,No,No,No,0
8845-LWKGE,Yes,No,DSL,No,No,Yes,Yes,Yes,No,0
1577-HKTFG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
8752-STIVR,Yes,No,Fiber optic,No,No,No,No,Yes,No,1
0691-NIKRI,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,0
5022-JNQEQ,Yes,No,Fiber optic,No,No,No,Yes,No,No,0
4558-FANTW,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,1
3249-VHRIP,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,0
3736-BLEPA,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,0
4701-LKOZD,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0
6603-QWSPR,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0
9921-QFQUL,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,0
1929-ZCBHE,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,0
4378-MYPGO,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,0
8651-ENBZX,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,1
4129-LYCOI,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,0
7798-JVXYM,Yes,No,DSL,No,No,No,Yes,Yes,Yes,0
8647-SDTWQ,Yes,Yes,Fiber optic,No,No,No,No,No,No,0
2696-ECXKC,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,0
2081-KJSQF,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
7623-TRNQN,Yes,No,DSL,No,No,No,Yes,No,No,1
3323-CPBWR,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,0
9330-IJWIO,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,1
3384-CTMSF,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0
0902-RFHOF,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
9286-DOJGF,Yes,Yes,Fiber optic,No,No,No,No,No,No,1
6048-QBXKL,Yes,Yes,DSL,No,Yes,No,No,No,No,0
9661-MHUMO,Yes,No,DSL,No,No,No,Yes,No,No,1
7718-RXDGG,Yes,No,Fiber optic,No,No,No,No,No,No,0
1025-FALIX,Yes,No,Fiber optic,No,No,No,No,No,No,0
3451-VAWLI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
3407-QGWLG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
1842-EZJMK,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,1
2347-WKKAE,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,0
8735-DCXNF,Yes,No,DSL,Yes,No,No,Yes,No,No,0
3214-IYUUQ,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,0
1936-UAFEH,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,0
3587-PMCOY,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,0
8079-XRJRS,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,1
1027-LKKQQ,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,0
7148-XZPHA,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,0
8073-IJDCM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
5309-TAIKL,Yes,No,DSL,No,No,Yes,Yes,No,Yes,0
6856-RAURS,Yes,Yes,Fiber optic,No,No,No,No,No,No,0
8778-LMWTJ,Yes,No,Fiber optic,Yes,No,No,No,No,No,0
9717-IOAAF,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
8884-ADFVN,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1
2845-KDHVX,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,0
0848-SOMKO,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,0
2720-WGKHP,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,1
6734-FQAJX,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,0
2869-ADAWR,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,1
1535-VTJOQ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
6368-TZZDT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
0943-ZQPXH,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,0
1293-BSEUN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
9894-EZEWG,Yes,No,Fiber optic,No,Yes,No,No,No,No,1
1302-TPUBN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
7851-FLGGQ,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,1
0637-UBJRP,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,1
0940-OUQEC,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,1
2378-VTKDH,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0
0927-CNGRH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
8608-OZTLB,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,0
2335-GSODA,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,0
1952-DVVSW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
0702-PGIBZ,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,1
6656-GULJQ,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,0
9853-JFZDU,Yes,No,DSL,No,Yes,No,Yes,No,No,0
1963-VAUKV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
3777-XROBG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
6994-FGRHH,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0
4000-VGMQP,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,0
3999-WRNGR,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,0
3466-RITXD,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,0
2680-XKKNJ,Yes,No,DSL,Yes,Yes,No,Yes,No,No,0
3058-HJCUY,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,1
2974-GGUXS,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,0
7994-XIRTR,Yes,No,DSL,No,No,Yes,Yes,No,Yes,0
3259-FDWOY,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1
2101-RANCD,Yes,Yes,Fiber optic,No,No,No,No,No,No,0
7921-BEPCI,Yes,Yes,DSL,Yes,Yes,No,No,No,No,0
0807-ZABDG,Yes,No,DSL,Yes,No,No,Yes,No,No,1
8510-TMWYB,Yes,Yes,DSL,No,Yes,Yes,No,No,No,0
3258-ZKPAI,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0
1428-IEDPR,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,0
5298-GSTLM,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,0
4450-YOOHP,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,0
6728-CZFEI,Yes,No,DSL,No,No,No,No,Yes,No,0
5748-RNCJT,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,1
3653-NCRDJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
6121-TNHBO,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,0
5119-NZPTV,Yes,No,Fiber optic,No,No,No,No,No,No,0
6519-ZHPXP,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0
7739-LAXOG,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,1
3472-QPRCH,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
8224-UAXBZ,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,0
9610-WCESF,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,0
9776-CLUJA,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,1
2486-WYVVE,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,0
3865-ZYKAD,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,0
1422-DGUBX,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,0
2999-AANRQ,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,0
8668-KNZTI,Yes,No,DSL,Yes,No,Yes,No,No,No,0
0480-KYJVA,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
6034-ZRYCV,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,1
9746-YKGXB,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,0
3926-YZVVX,Yes,No,DSL,No,No,No,Yes,No,No,0
6000-UKLWI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
2079-FBMZK,Yes,No,Fiber optic,No,No,No,No,No,No,1
6332-FBZRI,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,0
2096-XOTMO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
3266-FTKHB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
8221-EQDGL,Yes,No,DSL,Yes,Yes,Yes,No,No,No,0
2346-LOCWC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
6608-QQLVK,Yes,No,DSL,No,No,Yes,No,No,No,1
0298-XACET,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,0
7560-QJAVJ,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,0
2995-YWTCD,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
3551-HUAZH,Yes,Yes,Fiber optic,No,No,No,No,No,No,1
9137-UIYPG,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,0
2809-ZMYOQ,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0
5084-OOVCJ,Yes,No,DSL,Yes,No,No,Yes,No,No,0
0254-WWRKD,Yes,No,DSL,No,Yes,No,No,No,No,0
7727-SHVZV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
6302-JGYRJ,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,1
5339-PXDVH,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,0
2205-LPVGL,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,0
8782-NUUOL,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,0
3685-YLCMQ,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,1
7601-WFVZV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
4609-KNNWG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
4868-AADLV,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0
9529-OFXHY,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,0
8634-MPHTR,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1
2669-QVCRG,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,0
2478-EEWWM,No,No phone service,DSL,No,No,No,No,Yes,Yes,0
9174-IHETN,Yes,No,Fiber optic,No,No,No,No,No,No,0
2233-TXSIU,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,0
9644-UMGQA,Yes,No,DSL,Yes,No,No,No,No,No,0
3256-EZDBI,No,No phone service,DSL,No,Yes,No,No,No,No,0
8761-NSOBC,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,1
0419-YAAPX,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,0
8413-VONUO,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,1
0872-CASZJ,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,0
4726-DLWQN,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,0
8164-OCKUJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
3094-JOJAI,Yes,Yes,Fiber optic,No,No,No,No,No,No,0
9494-MRNYX,Yes,Yes,Fiber optic,No,No,No,No,No,No,0
2599-CZABP,Yes,No,DSL,No,No,No,No,No,No,0
7945-PRBVF,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
4544-RXFMG,Yes,No,DSL,No,No,No,No,No,No,0
0859-YGKFW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
1150-FTQGN,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,0
9223-UCPVT,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,1
7196-LIWRH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
5448-VWNAM,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,0
1177-XZBJL,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,0
3518-FSTWG,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,0
9330-VOFSZ,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0
4351-QLCSU,Yes,No,DSL,No,No,No,No,Yes,No,1
0939-EREMR,Yes,No,DSL,No,No,Yes,Yes,No,No,0
9389-ACWBI,Yes,No,Fiber optic,No,No,No,No,No,No,0
5419-JPRRN,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1
3644-QXEHN,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,0
2911-IJORQ,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0
5921-NGYRH,Yes,No,Fiber optic,Yes,No,No,No,No,No,0
2100-BDNSN,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,1
5998-DZLYR,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,0
0488-GSLFR,Yes,No,Fiber optic,No,No,No,No,No,No,1
9318-NKNFC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
3985-HOYPM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
9728-FTTVZ,Yes,No,Fiber optic,No,No,No,No,No,No,1
9548-LERKT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
6576-FBXOJ,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,0
4310-KEDTB,No,No phone service,DSL,No,No,Yes,No,No,No,0
7254-IQWOZ,Yes,No,Fiber optic,No,No,No,No,No,No,1
2474-BRUCM,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,1
4062-HBMOS,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0
0742-NXBGR,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,1
2676-ISHSF,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
9236-NDUCW,No,No phone service,DSL,Yes,No,No,Yes,No,No,0
4753-PADAS,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0
6103-QCKFX,Yes,No,DSL,Yes,No,No,Yes,No,No,0
7781-EWARA,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,0
6110-OHIHY,Yes,No,Fiber optic,No,No,No,No,Yes,No,1
7018-FPXHH,Yes,No,DSL,Yes,Yes,Yes,No,No,No,0
5889-LFOLL,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,1
5708-EVONK,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,1
8708-XPXHZ,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,1
0616-ATFGB,No,No phone service,DSL,No,No,No,No,No,No,1
0572-ZJKLT,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,0
5135-RDDQL,Yes,No,DSL,Yes,No,No,No,No,No,0
1353-LJWEM,Yes,No,DSL,No,Yes,Yes,Yes,No,No,0
1794-SWWKL,Yes,Yes,DSL,No,No,Yes,Yes,No,No,0
6166-YIPFO,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0
7016-BPGEU,No,No phone service,DSL,No,No,No,No,No,No,1
6876-ADESB,Yes,No,DSL,No,No,Yes,No,No,No,1
9332-GYWLO,Yes,No,DSL,No,No,No,No,Yes,No,0
1963-SVUCV,Yes,No,DSL,No,No,No,No,No,No,1
4184-VODJZ,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,0
0220-EBGCE,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,1
1092-WPIVQ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
7233-IOQNP,No,No phone service,DSL,Yes,No,No,Yes,No,No,0
2834-JKOOW,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,0
2754-VDLTR,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,1
2400-FEQME,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
3190-XFANI,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,1
7551-DACSP,Yes,No,DSL,No,Yes,Yes,No,No,No,1
4957-SREEC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
